u,v,weight
CCT6A,CCT5,1.0
CCT6A,CCT8,1.0
CCT6A,CCT3,1.0
CCT6A,CCT2,1.0
CCT6A,TUBA1C,1.0
CCT6A,TCP1,1.0
CCT6A,TUBA1B,1.0
CCT6A,XRN2,1.0
CCT6A,TUBB2A,1.0
CCT6A,HSPD1,1.0
CCT6A,CCT4,1.0
CCT6A,HSPA8,1.0
CCT6A,ARFGEF2,1.0
CCT6A,STRN4,1.0
CCT6A,MOB4,1.0
CCT6A,GNG2,1.0
CCT6A,CDC37,1.0
CCT6A,CCNE1,1.0
CCT6A,TP53,1.0
CCT6A,FBXO4,1.0
CCT6A,FBXW7,1.0
CCT6A,LONP2,1.0
CCT6A,FBXW5,1.0
CCT6A,FBXL5,1.0
CCT6A,FBXL3,1.0
CCT6A,FBXW4,1.0
CCT6A,FBXO6,1.0
CCT6A,FBXW9,1.0
CCT6A,FBXW10,1.0
CCT6A,CCNE2,1.0
CCT6A,FBXW2,1.0
CCT6A,GNB3,1.0
CCT6A,GNB4,1.0
CCT6A,GNG13,1.0
CCT6A,GNG11,1.0
CCT6A,GNB5,1.0
CCT6A,GNG3,1.0
CCT6A,GNG8,1.0
CCT6A,GNB2,1.0
CCT6A,GNG5,1.0
CCT6A,GNG12,1.0
CCT6A,GNG10,1.0
CCT6A,GNG7,1.0
CCT6A,GNG4,1.0
CCT6A,GNGT2,1.0
CCT6A,EHD2,1.0
CCT6A,NOP56,1.0
CCT6A,STIP1,1.0
CCT6A,HDAC3,1.0
CCT6A,PPP5C,1.0
CCT6A,TSC1,1.0
CCT6A,STRN,1.0
CCT6A,TUBA8,1.0
CCT6A,SPHK1,1.0
CCT6A,WRAP53,1.0
CCT6A,BBS10,1.0
CCT6A,CTTNBP2,1.0
CCT6A,USP11,1.0
CCT6A,GAPDHS,1.0
CCT6A,PDCL,1.0
CCT6A,KIF13A,1.0
CCT6A,PFDN1,1.0
CCT6A,RGS9,1.0
CCT6A,PDCL3,1.0
CCT6A,VBP1,1.0
CCT6A,GBA,1.0
CCT6A,TUBA3E,1.0
CCT6A,TUBB6,1.0
CCT6A,CCT6B,1.0
CCT6A,KPNA4,1.0
CCT6A,PPP2R2C,1.0
CCT6A,AP3M1,1.0
CCT6A,STRN3,1.0
CCT6A,RGS7,1.0
CCT6A,PFDN2,1.0
CCT6A,PFDN4,1.0
CCT6A,SKIV2L,1.0
CCT6A,STK24,1.0
CCT6A,TUBAL3,1.0
CCT6A,PFDN6,1.0
CCT6A,RGS11,1.0
CCT6A,BBS12,1.0
CCT6A,FKBP9,1.0
CCT6A,PFDN5,1.0
CCT6A,RGS6,1.0
CCT6A,DCAF7,1.0
CCT6A,CCT8L2,1.0
CCT6A,PC,1.0
NONO,HNRNPM,1.0
NONO,HNRNPA1,1.0
NONO,SFPQ,1.0
NONO,MATR3,1.0
NONO,PER2,1.0
NONO,PER1,1.0
NONO,NUP210,1.0
NONO,PSPC1,1.0
NONO,ABO,1.0
UPF3B,RPS3,1.0
UPF3B,HNRNPU,1.0
UPF3B,PPIL3,1.0
UPF3B,CPSF4,1.0
UPF3B,POLR2J,1.0
UPF3B,U2AF1L4,1.0
UPF3B,SLU7,1.0
UPF3B,PCF11,1.0
UPF3B,CPSF2,1.0
UPF3B,NUDT21,1.0
UPF3B,SNRPD1,1.0
UPF3B,SRRM2,1.0
UPF3B,POLR2G,1.0
UPF3B,CD2BP2,1.0
UPF3B,PCBP1,1.0
UPF3B,SF3B3,1.0
UPF3B,U2AF2,1.0
UPF3B,RPL13,1.0
UPF3B,DDX23,1.0
UPF3B,HNRNPD,1.0
UPF3B,CSTF3,1.0
UPF3B,HNRNPA0,1.0
UPF3B,SNRNP200,1.0
UPF3B,GCFC2,1.0
UPF3B,SF3B2,1.0
UPF3B,MAGOHB,1.0
UPF3B,POLR2L,1.0
UPF3B,HNRNPM,1.0
UPF3B,WDR33,1.0
UPF3B,SRSF7,1.0
UPF3B,SRRM1,1.0
UPF3B,NCBP2,1.0
UPF3B,CSTF2T,1.0
UPF3B,SF3B1,1.0
UPF3B,DHX15,1.0
UPF3B,FIP1L1,1.0
UPF3B,GTF2F2,1.0
UPF3B,HNRNPA1,1.0
UPF3B,SNRPD2,1.0
UPF3B,POLR2K,1.0
UPF3B,RBM5,1.0
UPF3B,CPSF7,1.0
UPF3B,RPL22,1.0
UPF3B,HNRNPA2B1,1.0
UPF3B,UPF2,1.0
UPF3B,HNRNPH1,1.0
UPF3B,PTBP1,1.0
UPF3B,XAB2,1.0
UPF3B,PCBP2,1.0
UPF3B,ETF1,1.0
UPF3B,CTNNBL1,1.0
UPF3B,DHX9,1.0
UPF3B,SF3B5,1.0
UPF3B,CDC40,1.0
UPF3B,BCAS2,1.0
UPF3B,SMNDC1,1.0
UPF3B,RBMX,1.0
UPF3B,SRSF11,1.0
UPF3B,MAGOH,1.0
UPF3B,YBX1,1.0
UPF3B,PPIE,1.0
UPF3B,HNRNPH2,1.0
UPF3B,CSTF2,1.0
UPF3B,SF3A3,1.0
UPF3B,PPIL1,1.0
UPF3B,SRSF3,1.0
UPF3B,SRSF4,1.0
UPF3B,HNRNPR,1.0
UPF3B,NCBP1,1.0
UPF3B,LSM2,1.0
UPF3B,HNRNPK,1.0
UPF3B,DHX16,1.0
UPF3B,CRNKL1,1.0
UPF3B,CWC27,1.0
UPF3B,POLR2B,1.0
UPF3B,HNRNPUL1,1.0
UPF3B,SRSF2,1.0
UPF3B,HNRNPA3,1.0
UPF3B,GTF2F1,1.0
UPF3B,DDX39B,1.0
UPF3B,ELAVL2,1.0
UPF3B,SNRPN,1.0
UPF3B,SNU13,1.0
UPF3B,TFIP11,1.0
UPF3B,ELAVL1,1.0
UPF3B,BUD31,1.0
UPF3B,RPL31,1.0
UPF3B,CWC22,1.0
UPF3B,RBM17,1.0
UPF3B,EFTUD2,1.0
UPF3B,PPIL6,1.0
UPF3B,HNRNPF,1.0
UPF3B,SNRPE,1.0
UPF3B,POLR2F,1.0
UPF3B,SNRPB,1.0
UPF3B,POLR2H,1.0
UPF3B,DDX46,1.0
UPF3B,TRA2B,1.0
UPF3B,U2SURP,1.0
UPF3B,ALYREF,1.0
UPF3B,PLRG1,1.0
UPF3B,HSPA8,1.0
UPF3B,PUF60,1.0
UPF3B,CLP1,1.0
UPF3B,CHERP,1.0
UPF3B,RPLP0,1.0
UPF3B,HNRNPC,1.0
UPF3B,SRSF5,1.0
UPF3B,RNPS1,1.0
UPF3B,PRPF8,1.0
UPF3B,RBM8A,1.0
UPF3B,DDX42,1.0
UPF3B,UPF1,1.0
UPF3B,CWC15,1.0
UPF3B,CWC25,1.0
UPF3B,POLR2E,1.0
UPF3B,SRRT,1.0
UPF3B,CPSF1,1.0
UPF3B,RPS27A,1.0
UPF3B,UBA52,1.0
UPF3B,PABPC1,1.0
UPF3B,EIF4G1,1.0
UPF3B,PPP2R2A,1.0
UPF3B,RPL8,1.0
UPF3B,RPS11,1.0
UPF3B,RPS8,1.0
UPF3B,RPL18A,1.0
UPF3B,RPL19,1.0
UPF3B,RPS12,1.0
UPF3B,RPS16,1.0
UPF3B,RPL35,1.0
UPF3B,SMG6,1.0
UPF3B,RPL3L,1.0
UPF3B,SMG9,1.0
UPF3B,RPL37,1.0
UPF3B,RPL39L,1.0
UPF3B,RPS23,1.0
UPF3B,RPL10L,1.0
UPF3B,RPS9,1.0
UPF3B,RPL15,1.0
UPF3B,RPL38,1.0
UPF3B,RPL4,1.0
UPF3B,RPS15A,1.0
UPF3B,RPLP2,1.0
UPF3B,RPS27L,1.0
UPF3B,PNRC2,1.0
UPF3B,RPS7,1.0
UPF3B,RPL7,1.0
UPF3B,GSPT2,1.0
UPF3B,RPS2,1.0
UPF3B,RPS21,1.0
UPF3B,RPL3,1.0
UPF3B,RPL36AL,1.0
UPF3B,RPL27A,1.0
UPF3B,RPL21,1.0
UPF3B,RPLP1,1.0
UPF3B,RPS17,1.0
UPF3B,RPS3A,1.0
UPF3B,RPSA,1.0
UPF3B,RPL22L1,1.0
UPF3B,RPS26,1.0
UPF3B,RPL12,1.0
UPF3B,SMG5,1.0
UPF3B,RPL39,1.0
UPF3B,RPL5,1.0
UPF3B,RPL7A,1.0
UPF3B,RPS4X,1.0
UPF3B,RPL10A,1.0
UPF3B,RPL11,1.0
UPF3B,UPF3A,1.0
UPF3B,RPS6,1.0
UPF3B,RPL13A,1.0
UPF3B,RPL24,1.0
UPF3B,RPL34,1.0
UPF3B,RPS29,1.0
UPF3B,RPL14,1.0
UPF3B,RPS14,1.0
UPF3B,RPL23A,1.0
UPF3B,RPS18,1.0
UPF3B,GSPT1,1.0
UPF3B,RPL9,1.0
UPF3B,SMG1,1.0
UPF3B,RPL6,1.0
UPF3B,RPL36A,1.0
UPF3B,RPL10,1.0
UPF3B,RPS24,1.0
UPF3B,RPL32,1.0
UPF3B,RPL37A,1.0
UPF3B,RPL29,1.0
UPF3B,RPL35A,1.0
UPF3B,RPL23,1.0
UPF3B,SMG7,1.0
UPF3B,RPL30,1.0
UPF3B,RPL26L1,1.0
UPF3B,RPS20,1.0
UPF3B,RPS25,1.0
UPF3B,FAU,1.0
UPF3B,RPS13,1.0
UPF3B,SMG8,1.0
UPF3B,RPL18,1.0
UPF3B,RPL28,1.0
UPF3B,RPL26,1.0
UPF3B,RPL36,1.0
UPF3B,RPL27,1.0
UPF3B,RPS15,1.0
UPF3B,RPS19,1.0
UPF3B,RPS28,1.0
UPF3B,RPS5,1.0
UPF3B,DCP1A,1.0
UPF3B,RPS10,1.0
UPF3B,AAAS,1.0
UPF3B,NUP210,1.0
UPF3B,NUP42,1.0
UPF3B,NUP54,1.0
UPF3B,NUP205,1.0
UPF3B,NUP35,1.0
UPF3B,NUP93,1.0
UPF3B,NUP50,1.0
UPF3B,NUP214,1.0
UPF3B,NDC1,1.0
UPF3B,NUP188,1.0
UPF3B,POM121,1.0
UPF3B,RAE1,1.0
UPF3B,NUP153,1.0
UPF3B,NUP88,1.0
UPF3B,NUP62,1.0
UPF3B,POM121C,1.0
UPF3B,THOC7,1.0
UPF3B,CHTOP,1.0
UPF3B,NXF1,1.0
UPF3B,POLDIP3,1.0
UPF3B,FYTTD1,1.0
UPF3B,THOC2,1.0
UPF3B,NXT1,1.0
UPF3B,THOC1,1.0
UPF3B,THOC3,1.0
UPF3B,GLE1,1.0
UPF3B,THOC6,1.0
UPF3B,SARNP,1.0
UPF3B,LUZP4,1.0
UPF3B,PYM1,1.0
UPF3B,THOC5,1.0
UPF3B,ZBED6,1.0
UPF3B,DDIT4L,1.0
RPS3,CCT5,1.0
RPS3,CCT8,1.0
RPS3,EIF5B,1.0
RPS3,EIF4A1,1.0
RPS3,CCT2,1.0
RPS3,RPL13,1.0
RPS3,SRP68,1.0
RPS3,MAGOHB,1.0
RPS3,PLEC,1.0
RPS3,NCBP2,1.0
RPS3,EEF1A1,1.0
RPS3,SRP72,1.0
RPS3,RPL22,1.0
RPS3,UPF2,1.0
RPS3,ETF1,1.0
RPS3,MAGOH,1.0
RPS3,POLR1C,1.0
RPS3,EIF3I,1.0
RPS3,NCBP1,1.0
RPS3,CCT4,1.0
RPS3,SNU13,1.0
RPS3,RPL31,1.0
RPS3,EFTUD2,1.0
RPS3,RPLP0,1.0
RPS3,SRP54,1.0
RPS3,RNPS1,1.0
RPS3,RBM8A,1.0
RPS3,UPF1,1.0
RPS3,EPRS1,1.0
RPS3,RPS27A,1.0
RPS3,UBA52,1.0
RPS3,PABPC1,1.0
RPS3,RELA,1.0
RPS3,EIF4G1,1.0
RPS3,NPSR1,1.0
RPS3,PPP2R2A,1.0
RPS3,RPL8,1.0
RPS3,RPS11,1.0
RPS3,RPS8,1.0
RPS3,MRPS10,1.0
RPS3,EIF3D,1.0
RPS3,EIF5,1.0
RPS3,RPL18A,1.0
RPS3,RPL19,1.0
RPS3,RPS12,1.0
RPS3,RPN2,1.0
RPS3,SSR1,1.0
RPS3,MRPS7,1.0
RPS3,EIF3K,1.0
RPS3,RPS16,1.0
RPS3,EEFSEC,1.0
RPS3,EIF2S1,1.0
RPS3,RPL35,1.0
RPS3,MRPL15,1.0
RPS3,RSL24D1,1.0
RPS3,EIF3J,1.0
RPS3,TRAM1,1.0
RPS3,SMG6,1.0
RPS3,SPCS2,1.0
RPS3,SSR3,1.0
RPS3,EIF4H,1.0
RPS3,SRP14,1.0
RPS3,RPL3L,1.0
RPS3,SMG9,1.0
RPS3,MRPS5,1.0
RPS3,RPL37,1.0
RPS3,SSR2,1.0
RPS3,RPN1,1.0
RPS3,RPL39L,1.0
RPS3,ABCE1,1.0
RPS3,RPS23,1.0
RPS3,RPL10L,1.0
RPS3,RPS9,1.0
RPS3,SRP9,1.0
RPS3,MRPL13,1.0
RPS3,EEF2,1.0
RPS3,MRPL11,1.0
RPS3,RPL15,1.0
RPS3,RPL38,1.0
RPS3,RPL4,1.0
RPS3,MRPL1,1.0
RPS3,MRPS11,1.0
RPS3,RPS15A,1.0
RPS3,RPLP2,1.0
RPS3,EIF4A2,1.0
RPS3,IMP3,1.0
RPS3,SRPRA,1.0
RPS3,RPS27L,1.0
RPS3,EIF3C,1.0
RPS3,PNRC2,1.0
RPS3,RPS7,1.0
RPS3,RPL7,1.0
RPS3,GSPT2,1.0
RPS3,RPS2,1.0
RPS3,RPS21,1.0
RPS3,RPL3,1.0
RPS3,RPL36AL,1.0
RPS3,RPL27A,1.0
RPS3,RPL21,1.0
RPS3,RPLP1,1.0
RPS3,RPS17,1.0
RPS3,RPS3A,1.0
RPS3,RPSA,1.0
RPS3,RPL22L1,1.0
RPS3,RPS26,1.0
RPS3,EIF3B,1.0
RPS3,RPL12,1.0
RPS3,SMG5,1.0
RPS3,RPL39,1.0
RPS3,EIF3A,1.0
RPS3,RPL5,1.0
RPS3,SERBP1,1.0
RPS3,RPL7A,1.0
RPS3,MRPS15,1.0
RPS3,RPS4X,1.0
RPS3,RPL10A,1.0
RPS3,WDR31,1.0
RPS3,RPL11,1.0
RPS3,EIF2S2,1.0
RPS3,MRTO4,1.0
RPS3,UPF3A,1.0
RPS3,SECISBP2,1.0
RPS3,EIF1AX,1.0
RPS3,RPS6,1.0
RPS3,MRPL2,1.0
RPS3,RPL13A,1.0
RPS3,RPL24,1.0
RPS3,RPL34,1.0
RPS3,RPS29,1.0
RPS3,RPL14,1.0
RPS3,MRPS12,1.0
RPS3,RPS14,1.0
RPS3,RPL36A-HNRNPH2,1.0
RPS3,SEC61G,1.0
RPS3,EIF4B,1.0
RPS3,RPL23A,1.0
RPS3,RPS18,1.0
RPS3,GSPT1,1.0
RPS3,RPL9,1.0
RPS3,SMG1,1.0
RPS3,RPL6,1.0
RPS3,DOCK4,1.0
RPS3,RPL36A,1.0
RPS3,RPL10,1.0
RPS3,RPS24,1.0
RPS3,RPL32,1.0
RPS3,RPL37A,1.0
RPS3,RPL7L1,1.0
RPS3,SRPRB,1.0
RPS3,RPL29,1.0
RPS3,RPL35A,1.0
RPS3,RPL23,1.0
RPS3,MRPS14,1.0
RPS3,SRP19,1.0
RPS3,SMG7,1.0
RPS3,EIF4E,1.0
RPS3,RACK1,1.0
RPS3,SPCS3,1.0
RPS3,RPL30,1.0
RPS3,RPL26L1,1.0
RPS3,RPS20,1.0
RPS3,EIF3H,1.0
RPS3,EIF3F,1.0
RPS3,RPS25,1.0
RPS3,FAU,1.0
RPS3,RPS13,1.0
RPS3,EIF3M,1.0
RPS3,SMG8,1.0
RPS3,RPL18,1.0
RPS3,SEC11A,1.0
RPS3,RPL28,1.0
RPS3,AC138811.2,1.0
RPS3,AC245033.1,1.0
RPS3,RPL17-C18orf32,1.0
RPS3,RPL26,1.0
RPS3,RPL36,1.0
RPS3,RPL27,1.0
RPS3,RPS15,1.0
RPS3,RPS19,1.0
RPS3,RPS28,1.0
RPS3,RPS5,1.0
RPS3,RPS10-NUDT3,1.0
RPS3,DCP1A,1.0
RPS3,TPT1,1.0
RPS3,SPCS1,1.0
RPS3,RPS10,1.0
RPS3,RSRC1,1.0
RPS3,NSA2,1.0
RPS3,EIF3L,1.0
RPS3,EEF1A2,1.0
RPS3,FBL,1.0
RPS3,UTP18,1.0
RPS3,KRR1,1.0
RPS3,BYSL,1.0
RPS3,RRP9,1.0
RPS3,MPHOSPH10,1.0
RPS3,RRP36,1.0
RPS3,DDX49,1.0
RPS3,HBA2,1.0
RPS3,NOL11,1.0
RPS3,UTP3,1.0
RPS3,IMP4,1.0
RPS3,UTP20,1.0
RPS3,UTP6,1.0
RPS3,PNO1,1.0
RPS3,NOP58,1.0
RPS3,NOB1,1.0
RPS3,RIOK2,1.0
RPS3,PWP2,1.0
RPS3,UTP15,1.0
RPS3,DCAF13,1.0
RPS3,NOL6,1.0
RPS3,TSR1,1.0
RPS3,WDR3,1.0
RPS3,DHX37,1.0
RPS3,WDR75,1.0
RPS3,RPP25,1.0
RPS3,RRP7A,1.0
RPS3,HBA1,1.0
RPS3,UTP4,1.0
RPS3,NOC4L,1.0
RPS3,EEF1G,1.0
RPS3,RIOK3,1.0
RPS3,FCF1,1.0
RPS3,DDX47,1.0
RPS3,HEATR1,1.0
RPS3,LTV1,1.0
RPS3,PDCD11,1.0
RPS3,UTP11,1.0
RPS3,BMS1,1.0
RPS3,WDR46,1.0
RPS3,RIOK1,1.0
RPS3,RPP40,1.0
RPS3,NOP56,1.0
RPS3,RCL1,1.0
RPS3,EEF1B2,1.0
RPS3,UTP14A,1.0
RPS3,WDR43,1.0
RPS3,RPP30,1.0
RPS3,BUD23,1.0
RPS3,NOP14,1.0
RPS3,RPP21,1.0
RPS3,RPP14,1.0
RPS3,UTP25,1.0
RPS3,EIF1,1.0
RPS3,WDR36,1.0
RPS3,UTP14C,1.0
RPS3,NACA,1.0
RPS3,TBL3,1.0
RPS3,EMG1,1.0
RPS3,RPP38,1.0
RPS3,DDX52,1.0
RPS3,ATP6,1.0
RPS3,MRPL27,1.0
RPS3,MRPL21,1.0
RPS3,MRPL32,1.0
RPS3,MRPL4,1.0
RPS3,MRPL3,1.0
RPS3,MRPL17,1.0
RPS3,MRPL33,1.0
RPS3,MRPL16,1.0
RPS3,MRPL20,1.0
RPS3,MRPL24,1.0
RPS3,MRPL9,1.0
RPS3,MRPL19,1.0
RPS3,MRPL36,1.0
RPS3,MRPL22,1.0
RPS3,TUFM,1.0
RPS3,MRPS9,1.0
RPS3,MRPS16,1.0
RPS3,MRPS6,1.0
RPS3,EIF5A,1.0
RPS3,EIF2A,1.0
RPS3,MRPL12,1.0
RPS3,AC139530.3,1.0
RPS3,EIF1B,1.0
RPS3,EIF3CL,1.0
RPS3,EIF2S3B,1.0
MTA2,MORF4L1,1.0
MTA2,GATAD2A,1.0
MTA2,RNF2,1.0
MTA2,HDAC1,1.0
MTA2,RBBP7,1.0
MTA2,KDM1A,1.0
MTA2,HDAC2,1.0
MTA2,JUN,1.0
MTA2,EP300,1.0
MTA2,PML,1.0
MTA2,TP53,1.0
MTA2,H2BC1,1.0
MTA2,H2BC5,1.0
MTA2,H2AC1,1.0
MTA2,H2AC14,1.0
MTA2,H2AC20,1.0
MTA2,H2AC21,1.0
MTA2,HDAC6,1.0
MTA2,H2AC7,1.0
MTA2,H2BC12,1.0
MTA2,H2AW,1.0
MTA2,H2BC21,1.0
MTA2,EHMT2,1.0
MTA2,H2BC13,1.0
MTA2,H2AC12,1.0
MTA2,H2AC6,1.0
MTA2,H2AX,1.0
MTA2,H2BC18,1.0
MTA2,H2BC11,1.0
MTA2,H2BC17,1.0
MTA2,H2BC14,1.0
MTA2,H2BC9,1.0
MTA2,H2BS1,1.0
MTA2,H2BC3,1.0
MTA2,H2BC15,1.0
MTA2,HDAC3,1.0
MTA2,ATF2,1.0
MTA2,H2AZ1,1.0
MTA2,H2AZ2,1.0
MTA2,MTA1,1.0
MTA2,ZNF217,1.0
MTA2,TBP,1.0
MTA2,MTA3,1.0
MTA2,H2AJ,1.0
MTA2,H2AB1,1.0
MTA2,ZFPM1,1.0
MTA2,GATA1,1.0
MTA2,EGR1,1.0
MTA2,MAF1,1.0
MTA2,HDAC7,1.0
MTA2,BRD1,1.0
MTA2,HDAC10,1.0
MTA2,HDAC5,1.0
MTA2,EED,1.0
MTA2,TAF1B,1.0
MTA2,HDAC11,1.0
MTA2,ING2,1.0
MTA2,SUZ12,1.0
MTA2,PRMT5,1.0
MTA2,EZH2,1.0
MTA2,ING5,1.0
MTA2,TAF1A,1.0
MTA2,CHD4,1.0
MTA2,BRPF3,1.0
MTA2,GATAD2B,1.0
MTA2,MEAF6,1.0
MTA2,RBBP4,1.0
MTA2,HDAC8,1.0
MTA2,CHD3,1.0
MTA2,BRPF1,1.0
MTA2,BRD7,1.0
MTA2,SIN3A,1.0
MTA2,KAT6A,1.0
MTA2,HDAC9,1.0
MTA2,TAF1D,1.0
MTA2,MBD3,1.0
MTA2,TAF1C,1.0
MTA2,UBTF,1.0
MTA2,SNAI1,1.0
MTA2,SNAI2,1.0
MTA2,PHC2,1.0
MTA2,CBX8,1.0
MTA2,CBX4,1.0
MTA2,CBX2,1.0
MTA2,RING1,1.0
MTA2,CBX6,1.0
MTA2,PHC3,1.0
MTA2,PHC1,1.0
MTA2,CBX3,1.0
MTA2,RRP8,1.0
MTA2,MBD2,1.0
MTA2,SAP30,1.0
MTA2,SAP30L,1.0
MTA2,REST,1.0
MTA2,TTF1,1.0
MTA2,SUV39H1,1.0
MTA2,PHF21A,1.0
MTA2,WDR77,1.0
MTA2,SALL4,1.0
MTA2,MECOM,1.0
MTA2,ATN1,1.0
MTA2,NR2E1,1.0
MTA2,HINT1,1.0
MTA2,PHF12,1.0
MTA2,SINHCAF,1.0
MTA2,DNTTIP1,1.0
MTA2,CHD5,1.0
MTA2,MBD3L2,1.0
MTA2,SIRT2,1.0
MTA2,PASD1,1.0
MTA2,BAHD1,1.0
CCT5,CCT8,1.0
CCT5,CCT3,1.0
CCT5,CCT2,1.0
CCT5,TUBA1C,1.0
CCT5,TCP1,1.0
CCT5,TUBA1B,1.0
CCT5,EIF3I,1.0
CCT5,XRN2,1.0
CCT5,TUBB2A,1.0
CCT5,CCT4,1.0
CCT5,PSMC2,1.0
CCT5,HSPA8,1.0
CCT5,ARFGEF2,1.0
CCT5,STRN4,1.0
CCT5,MOB4,1.0
CCT5,TRAF3IP3,1.0
CCT5,GNG2,1.0
CCT5,PSMA3,1.0
CCT5,STUB1,1.0
CCT5,CDC37,1.0
CCT5,PSMA6,1.0
CCT5,CCNE1,1.0
CCT5,COPS3,1.0
CCT5,TP53,1.0
CCT5,PSMA5,1.0
CCT5,FBXO4,1.0
CCT5,FBXW7,1.0
CCT5,LONP2,1.0
CCT5,FBXW5,1.0
CCT5,FBXL5,1.0
CCT5,FBXL3,1.0
CCT5,FBXW4,1.0
CCT5,PSMA7,1.0
CCT5,FBXO6,1.0
CCT5,FBXW9,1.0
CCT5,FBXW10,1.0
CCT5,PSMD6,1.0
CCT5,CCNE2,1.0
CCT5,FBXW2,1.0
CCT5,GNB3,1.0
CCT5,GNB4,1.0
CCT5,GNG13,1.0
CCT5,GNG11,1.0
CCT5,GNB5,1.0
CCT5,GNG3,1.0
CCT5,GNG8,1.0
CCT5,GNB2,1.0
CCT5,GNG5,1.0
CCT5,GNG12,1.0
CCT5,GNG10,1.0
CCT5,GNG7,1.0
CCT5,GNG4,1.0
CCT5,GNGT2,1.0
CCT5,HSPA4,1.0
CCT5,RPL8,1.0
CCT5,RPS8,1.0
CCT5,EIF2S1,1.0
CCT5,ABCE1,1.0
CCT5,RPL15,1.0
CCT5,RPL4,1.0
CCT5,RPS2,1.0
CCT5,RPL3,1.0
CCT5,RPS3A,1.0
CCT5,RPSA,1.0
CCT5,RPS4X,1.0
CCT5,RPL9,1.0
CCT5,RACK1,1.0
CCT5,RPS20,1.0
CCT5,EIF3M,1.0
CCT5,NOP56,1.0
CCT5,STIP1,1.0
CCT5,HDAC3,1.0
CCT5,PPP5C,1.0
CCT5,TSC1,1.0
CCT5,STRN,1.0
CCT5,TUBA8,1.0
CCT5,SPHK1,1.0
CCT5,WRAP53,1.0
CCT5,BBS10,1.0
CCT5,CTTNBP2,1.0
CCT5,USP11,1.0
CCT5,GAPDHS,1.0
CCT5,BBS9,1.0
CCT5,BBS2,1.0
CCT5,MKKS,1.0
CCT5,PDCL,1.0
CCT5,KIF13A,1.0
CCT5,PFDN1,1.0
CCT5,RGS9,1.0
CCT5,BBS7,1.0
CCT5,BBS4,1.0
CCT5,PPM1B,1.0
CCT5,VBP1,1.0
CCT5,BBS5,1.0
CCT5,GBA,1.0
CCT5,BBS1,1.0
CCT5,TUBA3E,1.0
CCT5,TUBB6,1.0
CCT5,CCT6B,1.0
CCT5,PPP2R2C,1.0
CCT5,AP3M1,1.0
CCT5,STRN3,1.0
CCT5,RGS7,1.0
CCT5,PFDN2,1.0
CCT5,PFDN4,1.0
CCT5,SKIV2L,1.0
CCT5,STK24,1.0
CCT5,TUBAL3,1.0
CCT5,PFDN6,1.0
CCT5,RGS11,1.0
CCT5,STK3,1.0
CCT5,BBIP1,1.0
CCT5,BBS12,1.0
CCT5,FKBP9,1.0
CCT5,PFDN5,1.0
CCT5,RGS6,1.0
CCT5,TTC8,1.0
CCT5,DCAF7,1.0
CCT5,CCT8L2,1.0
CCT5,VKORC1L1,1.0
CCT5,THEG,1.0
CCT5,HARS1,1.0
SLC25A4,HSPD1,1.0
SLC25A4,SLC25A24,1.0
SLC25A4,VDAC1,1.0
SLC25A4,HSPA9,1.0
SLC25A4,GRPEL1,1.0
SLC25A4,PPID,1.0
SLC25A4,SLC25A5,1.0
SLC25A4,SLC25A6,1.0
SLC25A4,PRKCE,1.0
SLC25A4,DNAJC19,1.0
SLC25A4,ATP5F1B,1.0
SLC25A4,TOMM70,1.0
SLC25A4,ATP5F1A,1.0
SLC25A4,NDUFB8,1.0
SLC25A4,CYC1,1.0
SLC25A4,TIMM44,1.0
SLC25A4,VDAC3,1.0
SLC25A4,ACO2,1.0
SLC25A4,ATP5MC1,1.0
SLC25A4,CHCHD2,1.0
SLC25A4,OTC,1.0
SLC25A4,TIMM21,1.0
SLC25A4,HSCB,1.0
SLC25A4,IDH3G,1.0
SLC25A4,LDHD,1.0
SLC25A4,COQ2,1.0
SLC25A4,PAM16,1.0
SLC25A4,TIMM22,1.0
SLC25A4,GRPEL2,1.0
SLC25A4,CS,1.0
SLC25A4,TIMM17A,1.0
SLC25A4,FXN,1.0
SLC25A4,TIMM17B,1.0
SLC25A4,TOMM40,1.0
SLC25A4,BCS1L,1.0
SLC25A4,TIMM50,1.0
SLC25A4,TIMM23,1.0
SLC25A4,ARL2,1.0
SLC25A4,TOMM7,1.0
SLC25A4,PPIF,1.0
SLC25A4,VDAC2,1.0
SLC25A4,COX17,1.0
SLC25A4,TIMM13,1.0
SLC25A4,TOMM22,1.0
SLC25A4,CMC2,1.0
SLC25A4,TIMM10,1.0
SLC25A4,CHCHD3,1.0
SLC25A4,CHCHD7,1.0
SLC25A4,CHCHD5,1.0
SLC25A4,COX19,1.0
SLC25A4,COA4,1.0
SLC25A4,TOMM20,1.0
SLC25A4,COA6,1.0
SLC25A4,CMC4,1.0
SLC25A4,TIMM8A,1.0
SLC25A4,TIMM9,1.0
SLC25A4,TOMM6,1.0
SLC25A4,SLC25A12,1.0
SLC25A4,SLC25A13,1.0
SLC25A4,CHCHD10,1.0
SLC25A4,TOMM5,1.0
SLC25A4,TIMM8B,1.0
SLC25A4,TAZ,1.0
SLC25A4,TIMM10B,1.0
SLC25A4,ARL2BP,1.0
SLC25A4,TSPO,1.0
NIPBL,ZNF638,1.0
NIPBL,ESCO2,1.0
NIPBL,USP34,1.0
NIPBL,STAG3,1.0
NIPBL,SMC5,1.0
