u,v,weight
AP2B1,RNPS1,1.0
AP2B1,TERF2IP,1.0
AP2B1,TGFBR1,1.0
AP2B1,TGFBR2,1.0
AP2B1,THAP1,1.0
AP2B1,TUBGCP4,1.0
AP2B1,YY1,1.0
AP2M1,AQP4,1.0
AP2M1,CACNA1A,1.0
AP2M1,CD22,1.0
AP2M1,CLEC4M,1.0
AP2M1,CTLA4,1.0
AP2M1,DPPA2,1.0
AP2M1,DVL2,1.0
AP2M1,EGFR,1.0
AP2M1,EGR1,1.0
AP2M1,EHD2,1.0
AP2M1,FURIN,1.0
AP2M1,FXR2,1.0
AP2M1,ICT1,1.0
AP2M1,IFNAR1,1.0
AP2M1,IKZF1,1.0
AP2M1,LY9,1.0
AP2M1,MED4,1.0
AP2M1,NCOR2,1.0
AP2M1,RTDR1,1.0
AP2M1,RUNDC3A,1.0
AP2M1,SIX5,1.0
AP2M1,STON2,1.0
AP2M1,TBC1D5,1.0
AP2M1,TGOLN2,1.0
AP2M1,ZBTB8A,1.0
AP2M1,ZNF143,1.0
AP2S1,ESR1,1.0
AP2S1,ETS1,1.0
AP2S1,KHK,1.0
AP2S1,MYC,1.0
AP2S1,PAK7,1.0
AP2S1,POLQ,1.0
AP2S1,RAB25,1.0
AP2S1,SIX5,1.0
AP2S1,ZNF143,1.0
AP3B1,AP3S2,1.0
AP3B1,ARF5,1.0
AP3B1,ARF6,1.0
AP3B1,ARRB1,1.0
AP3B1,ARRB2,1.0
AP3B1,NRF1,1.0
AP3B1,PAX5,1.0
AP3B1,SLC30A3,1.0
AP3B2,ARR3,1.0
AP3B2,CLTC,1.0
AP3B2,REST,1.0
AP3D1,AP3S2,1.0
AP3D1,IRF1,1.0
AP3D1,VAMP7,1.0
AP3M1,AP3S2,1.0
AP3M1,TCF4,1.0
AP3M1,TGOLN2,1.0
AP3M1,VAMP7,1.0
AP3M1,WDR48,1.0
AP3M2,BATF,1.0
AP3M2,CTCF,1.0
AP3M2,FOS,1.0
AP3M2,SP1,1.0
AP3S1,IRS1,1.0
AP3S2,ARF1,1.0
AP3S2,ARF6,1.0
AP4B1,AP4E1,1.0
AP4B1,AP4M1,1.0
AP4B1,CTCF,1.0
AP4B1,E2F1,1.0
AP4B1,FIBP,1.0
AP4B1,MYC,1.0
AP4B1,NR2C2,1.0
AP4B1,RAD21,1.0
AP4B1,SRF,1.0
AP4B1,TAL1,1.0
AP4B1,TCF4,1.0
AP4E1,AP4M1,1.0
AP4E1,AP4S1,1.0
AP4E1,ARF1,1.0
AP4E1,CTCF,1.0
AP4E1,ELF1,1.0
AP4E1,RAD21,1.0
AP4M1,ARF1,1.0
AP4M1,E2F4,1.0
AP4M1,E2F6,1.0
AP4M1,MAX,1.0
AP4M1,NFYB,1.0
AP4M1,PBX3,1.0
AP4M1,USF1,1.0
AP4S1,ATF3,1.0
AP4S1,EP300,1.0
AP4S1,FOXA1,1.0
AP4S1,FOXA2,1.0
AP4S1,HDAC2,1.0
AP4S1,HNF4G,1.0
AP4S1,IRF3,1.0
AP4S1,JUN,1.0
AP4S1,NRF1,1.0
AP4S1,SREBF1,1.0
AP4S1,SREBF2,1.0
AP4S1,UBC,1.0
AP4S1,ZNF274,1.0
APAF1,APIP,1.0
APAF1,AVEN,1.0
APAF1,BCL2L1,1.0
APAF1,CASP4,1.0
APAF1,CASP8,1.0
APAF1,CASP9,1.0
APAF1,CYCS,1.0
APAF1,HSP90AA1,1.0
APAF1,HSPA4,1.0
APAF1,NLRP1,1.0
APBA1,APP,1.0
APBA1,CASK,1.0
APBA1,CCS,1.0
APBA1,CNTNAP3,1.0
APBA1,CNTNAP4,1.0
APBA1,DLG1,1.0
APBA1,HTR2C,1.0
APBA1,KCNJ12,1.0
APBA1,LIN7A,1.0
APBA1,LIN7B,1.0
APBA1,LIN7C,1.0
APBA1,PSEN2,1.0
APBA2,APP,1.0
APBA2,CLSTN1,1.0
APBA2,LRP1,1.0
APBA2,LRP2,1.0
APBA2,LRP8,1.0
APBA2,NECAB3,1.0
APBA2,PSEN2,1.0
APBA2,RELA,1.0
APBA2,USP20,1.0
APBA3,APP,1.0
APBA3,CTCF,1.0
APBA3,GTF2B,1.0
APBA3,NRF1,1.0
APBA3,PSEN2,1.0
APBA3,SIX5,1.0
APBA3,ZNF143,1.0
APBB1,APLP1,1.0
APBB1,APLP2,1.0
APBB1,APP,1.0
APBB1,CCDC97,1.0
APBB1,CDK3,1.0
APBB1,CDK5,1.0
APBB1,CHERP,1.0
APBB1,CPSF6,1.0
APBB1,CPSF7,1.0
APBB1,CSNK1G1,1.0
APBB1,CSNK1G3,1.0
APBB1,CYFIP1,1.0
APBB1,CYFIP2,1.0
APBB1,DDX17,1.0
APBB1,DDX3X,1.0
APBB1,DDX46,1.0
APBB1,DHX15,1.0
APBB1,DHX9,1.0
APBB1,DIAPH1,1.0
APBB1,DIAPH2,1.0
APBB1,ENAH,1.0
APBB1,EVL,1.0
APBB1,HDAC1,1.0
APBB1,HNRNPH1,1.0
APBB1,HNRNPK,1.0
APBB1,HTATSF1,1.0
APBB1,KHDRBS1,1.0
APBB1,KHSRP,1.0
APBB1,LRP1,1.0
APBB1,MAP3K7,1.0
APBB1,NEDD4L,1.0
APBB1,NONO,1.0
APBB1,PABPC1,1.0
APBB1,PAK4,1.0
APBB1,PQBP1,1.0
APBB1,PTBP1,1.0
APBB1,RBM17,1.0
APBB1,RPL4,1.0
APBB1,SET,1.0
APBB1,SF1,1.0
APBB1,SF3A1,1.0
APBB1,SF3A2,1.0
APBB1,SF3A3,1.0
APBB1,SF3B1,1.0
APBB1,SF3B2,1.0
APBB1,SF3B3,1.0
APBB1,SF3B4,1.0
APBB1,SFPQ,1.0
APBB1,TFCP2,1.0
APBB1,THRAP3,1.0
APBB1,TSHZ1,1.0
APBB1,TSHZ2,1.0
APBB1,TSHZ3,1.0
APBB1,U2AF2,1.0
APBB1,VASP,1.0
APBB1,WAS,1.0
APBB1,WASF2,1.0
APBB1,WASL,1.0
APBB1,WBP11,1.0
APBB1,WIPF1,1.0
APBB1,WIPF2,1.0
APBB1,YBX1,1.0
APBB1,YLPM1,1.0
APBB1IP,GAS7,1.0
APBB1IP,PACSIN1,1.0
APBB1IP,PACSIN2,1.0
APBB1IP,PACSIN3,1.0
APBB1IP,PRPF40A,1.0
APBB2,APP,1.0
APBB2,CTCF,1.0
APBB2,RAD21,1.0
APBB2,ZNF263,1.0
APBB3,APLP1,1.0
APBB3,APLP2,1.0
APBB3,APP,1.0
APBB3,MAX,1.0
APBB3,NRF1,1.0
APC,ARHGEF4,1.0
APC,AXIN1,1.0
APC,AXIN2,1.0
APC,BTRC,1.0
APC,BUB1,1.0
APC,BUB1B,1.0
APC,BUB3,1.0
APC,C4A,1.0
APC,CGNL1,1.0
APC,COG4,1.0
APC,COG5,1.0
APC,CREBBP,1.0
APC,CSNK1A1,1.0
APC,CSNK2A1,1.0
APC,CSNK2B,1.0
APC,CTBP1,1.0
APC,CTNNA1,1.0
APC,CTNNB1,1.0
APC,CYTH2,1.0
APC,CYTSA,1.0
APC,DLG3,1.0
APC,DLGAP1,1.0
APC,DST,1.0
APC,EPAS1,1.0
APC,ERBB2IP,1.0
APC,EXPH5,1.0
APC,FBXO30,1.0
APC,FHOD1,1.0
APC,FLNA,1.0
APC,GIGYF2,1.0
APC,GOLGA2,1.0
APC,GSK3B,1.0
APC,HGS,1.0
APC,HNRNPM,1.0
APC,HSPA5,1.0
APC,ING5,1.0
APC,JUP,1.0
APC,KIAA1328,1.0
APC,KIAA1370,1.0
APC,KIF5B,1.0
APC,KIFAP3,1.0
APC,KRT13,1.0
APC,KRT14,1.0
APC,KRT15,1.0
APC,KRT17,1.0
APC,KRT19,1.0
APC,KRT23,1.0
APC,KRT5,1.0
APC,LAMA3,1.0
APC,LAMA4,1.0
APC,LPHN1,1.0
APC,MACF1,1.0
APC,MAD2L1,1.0
APC,MAPRE1,1.0
APC,MAPRE2,1.0
APC,MBD5,1.0
APC,MCM3AP,1.0
APC,MUC1,1.0
APC,MYH10,1.0
APC,MYH11,1.0
APC,MYO6,1.0
APC,NAV1,1.0
APC,NAV2,1.0
APC,NAV3,1.0
APC,NCKAP5,1.0
APC,NCKAP5L,1.0
APC,ND4,1.0
APC,NEB,1.0
APC,NOSTRIN,1.0
APC,NRF1,1.0
APC,NUP153,1.0
APC,NUP214,1.0
APC,NUP54,1.0
APC,NUP98,1.0
APC,NUPL1,1.0
APC,NUPL2,1.0
APC,POM121,1.0
APC,POM121C,1.0
APC,PPP1R13B,1.0
APC,PPP2R5A,1.0
APC,PSMD1,1.0
APC,PSMD4,1.0
APC,RANBP2,1.0
APC,RANBP9,1.0
APC,RBM4B,1.0
APC,RPS27,1.0
APC,SEC31A,1.0
APC,SETDB1,1.0
APC,SFN,1.0
APC,SFRS18,1.0
APC,SIAH1,1.0
APC,SMC3,1.0
APC,SNRNP200,1.0
APC,SPTBN1,1.0
APC,SPTBN2,1.0
APC,SYNE1,1.0
APC,TAF1,1.0
APC,TFAP2A,1.0
APC,TPR,1.0
APC,TRIM21,1.0
APC,TUBA4A,1.0
APC,UBC,1.0
APC,USF1,1.0
APC,XPO1,1.0
APC,YWHAQ,1.0
APC,ZFP106,1.0
APC,ZNF263,1.0
APC2,AXIN1,1.0
APC2,AXIN2,1.0
APC2,CDC16,1.0
APC2,CDC23,1.0
APC2,CDC26,1.0
APC2,CDC27,1.0
APC2,CDH1,1.0
APC2,CSNK1D,1.0
APC2,CTNNB1,1.0
APC2,GSK3B,1.0
APC2,UBC,1.0
APC2,ZNF263,1.0
APCS,C4BPA,1.0
APCS,CALU,1.0
APCS,CRP,1.0
APCS,FCGR1A,1.0
APCS,FCGR3A,1.0
APCS,FCGR3B,1.0
APCS,FN1,1.0
APEH,GATA1,1.0
APEH,KIAA0174,1.0
APEH,TFAP2A,1.0
APEH,TFAP2C,1.0
APEH,UBA5,1.0
APEX1,ATF3,1.0
APEX1,FEN1,1.0
APEX1,FOS,1.0
APEX1,HIF1A,1.0
APEX1,HNRNPL,1.0
APEX1,HOXC13,1.0
APEX1,MAX,1.0
APEX1,MDM2,1.0
APEX1,MUTYH,1.0
APEX1,MYC,1.0
APEX1,NFE2,1.0
APEX1,PCNA,1.0
APEX1,POLR3D,1.0
APEX1,SET,1.0
APEX1,TCF21,1.0
APEX1,TP53,1.0
APEX1,UBC,1.0
APEX1,USF1,1.0
APEX1,USF2,1.0
APEX1,XRCC1,1.0
APEX1,XRCC5,1.0
APEX2,CALCOCO2,1.0
APEX2,CCDC85B,1.0
APEX2,EFEMP2,1.0
APEX2,HOOK2,1.0
APEX2,NINL,1.0
APEX2,PCNA,1.0
APEX2,TRAF2,1.0
APEX2,TRIM37,1.0
APH1A,NCSTN,1.0
APH1A,PSEN1,1.0
APH1A,PSEN2,1.0
APH1A,PSENEN,1.0
API5,CHD1L,1.0
APIP,LNX1,1.0
APIP,NUDT18,1.0
APIP,VIM,1.0
APIP,VPS25,1.0
APITD1,ARAF,1.0
APITD1,ATM,1.0
APITD1,BLK,1.0
APITD1,BLM,1.0
APITD1,C16ORF75,1.0
APITD1,C17ORF70,1.0
APITD1,C19ORF40,1.0
APITD1,CAMK2D,1.0
APITD1,CSNK2A2,1.0
APITD1,CTCF,1.0
APITD1,DYRK2,1.0
APITD1,DYRK4,1.0
APITD1,E2F4,1.0
APITD1,E2F6,1.0
APITD1,FANCA,1.0
APITD1,FANCB,1.0
APITD1,FANCF,1.0
APITD1,FANCG,1.0
APITD1,FANCL,1.0
APITD1,FANCM,1.0
APITD1,FGFR2,1.0
APITD1,FGR,1.0
APITD1,FYN,1.0
APITD1,IRAK3,1.0
APITD1,MAP4K2,1.0
APITD1,NEK2,1.0
APITD1,NEK3,1.0
APITD1,NPR2,1.0
APITD1,PAK4,1.0
APITD1,PDPK1,1.0
APITD1,PRKAA2,1.0
APITD1,PRKACA,1.0
APITD1,PRKACB,1.0
APITD1,PRKCZ,1.0
APITD1,RMI1,1.0
APITD1,RPS6KA2,1.0
APITD1,RPS6KA6,1.0
APITD1,SCYL2,1.0
APITD1,STK3,1.0
APITD1,STRA13,1.0
APITD1,TBK1,1.0
APITD1,TNNI3K,1.0
APITD1,TOP3A,1.0
APITD1,TTK,1.0
APITD1,TYK2,1.0
APITD1,WEE1,1.0
APLF,CEBPB,1.0
APLF,CHD1L,1.0
APLF,LIG4,1.0
APLF,PARP1,1.0
APLF,SIX5,1.0
APLF,XRCC5,1.0
APLF,ZNF143,1.0
APLP1,CDKN2C,1.0
APLP1,CRCT1,1.0
APLP1,DAB1,1.0
APLP1,DAB2,1.0
APLP1,EIF2S2,1.0
APLP1,GSTM4,1.0
APLP1,HLA-DQA1,1.0
APLP1,HSPE1,1.0
APLP1,MPHOSPH6,1.0
APLP1,NACA,1.0
APLP1,PCDHA4,1.0
APLP1,PHF10,1.0
APLP1,PNP,1.0
APLP1,SAT1,1.0
APLP1,STX5,1.0
APLP1,TCF21,1.0
APLP1,TK1,1.0
APLP1,TOE1,1.0
APLP1,TSC22D1,1.0
APLP1,UTP14A,1.0
APLP1,ZNF24,1.0
APLP2,BRCA1,1.0
APLP2,DAB1,1.0
APLP2,DAB2,1.0
APLP2,HDAC5,1.0
APLP2,HGS,1.0
APLP2,JUN,1.0
APLP2,RYK,1.0
APLP2,SFN,1.0
APLP2,TAF1,1.0
APOA1,APOA1BP,1.0
APOA1,APOC1,1.0
APOA1,APOF,1.0
APOA1,APOL1,1.0
APOA1,CD40LG,1.0
APOA1,EP300,1.0
APOA1,FOXA1,1.0
APOA1,FOXA2,1.0
APOA1,GPLD1,1.0
APOA1,HDAC2,1.0
APOA1,HNF4A,1.0
APOA1,HNF4G,1.0
APOA1,LBP,1.0
APOA1,LCAT,1.0
APOA1,MAP7D1,1.0
APOA1,MIS12,1.0
APOA1,PDE1A,1.0
APOA1,PLTP,1.0
APOA1,RXRA,1.0
APOA1,SAA2,1.0
APOA1,SP1,1.0
APOA1,TNFRSF10C,1.0
APOA1,TOMM20,1.0
APOA1,TTK,1.0
APOA1,UCHL5,1.0
APOA1BP,H2AFX,1.0
APOA2,APOD,1.0
APOA2,APOF,1.0
APOA2,EP300,1.0
APOA2,FOXA1,1.0
APOA2,FOXA2,1.0
APOA2,HNF4G,1.0
APOA2,PLTP,1.0
APOA2,RXRA,1.0
APOA2,SP1,1.0
APOA2,SREBF1,1.0
APOA2,TCF4,1.0
APOA4,EP300,1.0
APOA4,GPLD1,1.0
APOA4,HNF4A,1.0
APOA4,HNF4G,1.0
APOB,BGN,1.0
APOB,CALCR,1.0
APOB,CALR,1.0
APOB,CANX,1.0
APOB,CEBPB,1.0
APOB,EP300,1.0
APOB,FOXA1,1.0
APOB,FOXA2,1.0
APOB,HDAC2,1.0
APOB,HNF4A,1.0
APOB,HNF4G,1.0
APOB,HSP90B1,1.0
APOB,JUND,1.0
APOB,LIPC,1.0
APOB,LRP6,1.0
APOB,MTTP,1.0
APOB,PDIA4,1.0
APOB,PPARGC1A,1.0
APOB,PPIB,1.0
APOB,RAD21,1.0
APOB,RXRA,1.0
APOB,SEC61A1,1.0
APOB,SEC61B,1.0
APOB,SP1,1.0
APOB,SREBF1,1.0
APOB,TCF12,1.0
APOB,TCF4,1.0
APOB,UBC,1.0
APOB,UCHL5,1.0
APOB48R,NFE2,1.0
APOB48R,SPI1,1.0
APOB48R,USF2,1.0
APOBEC1,APOBEC2,1.0
APOBEC1,APOBEC3A,1.0
APOBEC1,APOBEC3B,1.0
APOBEC1,APOBEC3C,1.0
APOBEC1,APOBEC3F,1.0
APOBEC1,APOBEC3G,1.0
APOBEC1,APOBEC4,1.0
APOBEC1,BAG4,1.0
APOBEC1,CSNK1D,1.0
APOBEC1,DNAJB11,1.0
APOBEC1,KPNA2,1.0
APOBEC1,SYNCRIP,1.0
APOBEC1,TYK2,1.0
APOBEC2,APOBEC3A,1.0
APOBEC2,APOBEC3B,1.0
APOBEC2,APOBEC3C,1.0
APOBEC2,APOBEC3F,1.0
APOBEC2,APOBEC3G,1.0
APOBEC2,APOBEC4,1.0
APOBEC2,YES1,1.0
APOBEC3A,APOBEC3B,1.0
APOBEC3A,APOBEC3C,1.0
APOBEC3A,APOBEC3F,1.0
APOBEC3A,APOBEC3G,1.0
APOBEC3A,APOBEC4,1.0
APOBEC3B,APOBEC3C,1.0
APOBEC3B,APOBEC3F,1.0
APOBEC3B,APOBEC3G,1.0
APOBEC3B,APOBEC4,1.0
APOBEC3B,SPI1,1.0
APOBEC3C,APOBEC3F,1.0
APOBEC3C,APOBEC3G,1.0
APOBEC3C,APOBEC4,1.0
APOBEC3C,CNBP,1.0
APOBEC3D,ZNF263,1.0
APOBEC3F,APOBEC3G,1.0
APOBEC3F,APOBEC4,1.0
APOBEC3G,APOBEC4,1.0
APOBEC3G,HSPA4,1.0
APOBEC3G,PRKACA,1.0
APOBEC3G,PTN,1.0
APOBEC3G,UBC,1.0
APOC1,RFX5,1.0
APOC1,RXRA,1.0
APOC1P1,EP300,1.0
APOC1P1,HNF4G,1.0
APOC1P1,RFX5,1.0
APOC1P1,RXRA,1.0
APOC1P1,TCF4,1.0
APOC2,HNF4A,1.0
APOC3,CEBPB,1.0
APOC3,EP300,1.0
APOC3,FOXA1,1.0
APOC3,FOXA2,1.0
APOC3,HDAC2,1.0
APOC3,HNF4A,1.0
APOC3,HNF4G,1.0
APOC3,RXRA,1.0
APOC3,SP1,1.0
APOC3,UBC,1.0
APOD,GRINL1A,1.0
APOD,STK24,1.0
APOE,LRP2,1.0
APOE,LRP8,1.0
APOE,MAPT,1.0
APOE,NEFM,1.0
APOE,PLTP,1.0
APOE,RFX5,1.0
APOE,UBC,1.0
APOF,STAT1,1.0
APOF,STAT2,1.0
APOH,CHEK1,1.0
APOH,EP300,1.0
APOH,FOXA1,1.0
APOH,FOXA2,1.0
APOH,JUND,1.0
APOH,LRP2,1.0
APOH,LRP8,1.0
APOH,TAF1,1.0
APOH,TCF4,1.0
APOL2,PRDM1,1.0
APOL4,STAT1,1.0
APOL6,STAT1,1.0
APOM,C8ORF30A,1.0
APOM,EP300,1.0
APOM,FOSL1,1.0
APOM,FOXA1,1.0
APOM,FOXA2,1.0
APOM,GTF2B,1.0
APOM,HNF4A,1.0
APOM,HNF4G,1.0
APOM,JUND,1.0
APOM,KLF6,1.0
APOM,SP1,1.0
APOO,CTCF,1.0
APOO,RAD21,1.0
APP,APPBP2,1.0
APP,BGN,1.0
APP,BLMH,1.0
APP,CALR,1.0
APP,CAV1,1.0
APP,CLSTN1,1.0
APP,COL25A1,1.0
APP,CTCF,1.0
APP,DAB1,1.0
APP,DAB2,1.0
APP,FBLN1,1.0
APP,GSN,1.0
APP,HGS,1.0
APP,HSD17B10,1.0
APP,HSP90AA1,1.0
APP,HSPA4,1.0
APP,HSPD1,1.0
APP,KLC1,1.0
APP,NAE1,1.0
APP,NCSTN,1.0
APP,PARK2,1.0
APP,SET,1.0
APP,SHC1,1.0
APP,SNCA,1.0
APP,SNCB,1.0
APP,STUB1,1.0
APP,SYVN1,1.0
APP,UBC,1.0
APPBP2,CHMP5,1.0
APPBP2,CNTFR,1.0
APPBP2,CREB3,1.0
APPBP2,CTCF,1.0
APPBP2,E2F1,1.0
APPBP2,EID3,1.0
APPBP2,KIF6,1.0
APPBP2,MFSD3,1.0
APPBP2,MLLT3,1.0
APPBP2,MUL1,1.0
APPBP2,MYC,1.0
APPBP2,NFYA,1.0
APPBP2,PCSK5,1.0
APPBP2,RRS1,1.0
APPBP2,SCFD1,1.0
APPBP2,SLC22A6,1.0
APPBP2,SYT11,1.0
APPBP2,TBL3,1.0
APPBP2,UBC,1.0
APPBP2,WDR24,1.0
APPBP2,WNT5B,1.0
APPBP2,ZCCHC12,1.0
APPL1,APPL2,1.0
APPL1,DCC,1.0
APPL1,ESR1,1.0
APPL1,HDAC1,1.0
APPL1,HDAC2,1.0
APPL1,MTA2,1.0
APPL1,PBX3,1.0
APPL1,RAB5A,1.0
APPL1,RBBP4,1.0
APPL1,RBBP7,1.0
APPL1,RUVBL2,1.0
APPL1,TRAF2,1.0
APPL2,GABPA,1.0
APPL2,MTA2,1.0
APPL2,RAB22A,1.0
APPL2,RAB5A,1.0
APPL2,RBBP7,1.0
APPL2,RUVBL2,1.0
APRIN,CSNK1D,1.0
APRT,ATIC,1.0
APRT,CANT1,1.0
APRT,E2F1,1.0
APRT,ENTPD4,1.0
APRT,ENTPD5,1.0
APRT,ENTPD6,1.0
APRT,GDA,1.0
APRT,GMPR,1.0
APRT,GMPR2,1.0
APRT,GMPS,1.0
APRT,GUK1,1.0
APRT,IKBKG,1.0
APRT,ITPA,1.0
APRT,MAX,1.0
APRT,MYC,1.0
APRT,NT5C,1.0
APRT,NT5C1A,1.0
APRT,NT5C1B,1.0
APRT,NT5C2,1.0
APRT,NT5C3,1.0
APRT,NT5E,1.0
APRT,NT5M,1.0
APRT,PAX5,1.0
APRT,PDE10A,1.0
APRT,PDE11A,1.0
APRT,PDE1A,1.0
APRT,PDE1C,1.0
APRT,PDE2A,1.0
APRT,PDE3A,1.0
APRT,PDE3B,1.0
APRT,PDE4A,1.0
APRT,PDE4B,1.0
APRT,PDE4C,1.0
APRT,PDE4D,1.0
APRT,PDE5A,1.0
APRT,PDE6D,1.0
APRT,PDE6G,1.0
APRT,PDE6H,1.0
APRT,PDE7A,1.0
APRT,PDE7B,1.0
APRT,PDE8A,1.0
APRT,PDE8B,1.0
APRT,PDE9A,1.0
APRT,PNP,1.0
APRT,VHL,1.0
APTX,BANF1,1.0
APTX,CHEK1,1.0
APTX,JUND,1.0
APTX,PARP1,1.0
APTX,RFX5,1.0
APTX,TCF4,1.0
APTX,TP53,1.0
APTX,XRCC1,1.0
AQP1,CCDC85B,1.0
AQP1,EFEMP2,1.0
AQP1,KCTD17,1.0
AQP1,KRTAP4-12,1.0
AQP1,MDFI,1.0
AQP1,TRIP6,1.0
AQP10,GATA1,1.0
AQP11,SETDB1,1.0
AQP2,UBC,1.0
AQP3,CAV1,1.0
AQP3,PLD2,1.0
AQP5,MDFI,1.0
AQP8,TAL1,1.0
AQR,CTCF,1.0
AQR,GABPA,1.0
AQR,USP28,1.0
AR,BAG1,1.0
AR,BRCA1,1.0
AR,CALM1,1.0
AR,CALR,1.0
AR,CAV1,1.0
AR,CCND1,1.0
AR,CCNE1,1.0
AR,CCNH,1.0
AR,CDC25B,1.0
AR,CDC37,1.0
AR,CDK7,1.0
AR,CDK9,1.0
AR,CEBPA,1.0
AR,CEBPB,1.0
AR,COX5B,1.0
AR,CREBBP,1.0
AR,CTNNB1,1.0
AR,DAP3,1.0
AR,DAXX,1.0
AR,DCC,1.0
AR,DENND5A,1.0
AR,EFCAB6,1.0
AR,EGFR,1.0
AR,EP300,1.0
AR,ERG,1.0
AR,ETV5,1.0
AR,FHL2,1.0
AR,FLNA,1.0
AR,FOXA1,1.0
AR,FOXO1,1.0
AR,GADD45GIP1,1.0
AR,GAPDH,1.0
AR,GNB2L1,1.0
AR,GRIP1,1.0
AR,GSK3A,1.0
AR,GSK3B,1.0
AR,GSN,1.0
AR,GTF2F1,1.0
AR,GTF2F2,1.0
AR,GTF2H1,1.0
AR,HDAC1,1.0
AR,HDAC3,1.0
AR,HDAC4,1.0
AR,HDAC7,1.0
AR,HMGB1,1.0
AR,HMGB2,1.0
AR,HNF4A,1.0
AR,HSP90AA1,1.0
AR,HSPA1A,1.0
AR,HSPB2,1.0
AR,IL6ST,1.0
AR,JUN,1.0
AR,KAT5,1.0
AR,KDM4A,1.0
AR,KDM4D,1.0
AR,KDM5B,1.0
AR,KIF1A,1.0
AR,KIFAP3,1.0
AR,MAGEA11,1.0
AR,MAPK1,1.0
AR,MDM2,1.0
AR,MDN1,1.0
AR,MED1,1.0
AR,MED12L,1.0
AR,MED24,1.0
AR,MLH3,1.0
AR,MYST2,1.0
AR,NCOA1,1.0
AR,NCOA2,1.0
AR,NCOA3,1.0
AR,NCOA4,1.0
AR,NCOA6,1.0
AR,NCOR1,1.0
AR,NCOR2,1.0
AR,NLRP10,1.0
AR,NONO,1.0
AR,NR0B1,1.0
AR,NR0B2,1.0
AR,NR2C1,1.0
AR,NR2C2,1.0
AR,NSD1,1.0
AR,PA2G4,1.0
AR,PAK6,1.0
AR,PATZ1,1.0
AR,PELP1,1.0
AR,PHB,1.0
AR,PIAS1,1.0
AR,PIAS2,1.0
AR,PIAS3,1.0
AR,PIAS4,1.0
AR,PMEPA1,1.0
AR,POU2F1,1.0
AR,POU2F2,1.0
AR,PRKDC,1.0
AR,PRMT1,1.0
AR,PRPF6,1.0
AR,PSPC1,1.0
AR,PTEN,1.0
AR,RAD54L2,1.0
AR,RAD9A,1.0
AR,RAF1,1.0
AR,RAN,1.0
AR,RANBP9,1.0
AR,RB1,1.0
AR,RCHY1,1.0
AR,REPS2,1.0
AR,RNF14,1.0
AR,RNF4,1.0
AR,RNF6,1.0
AR,RREB1,1.0
AR,RUVBL1,1.0
AR,SART3,1.0
AR,SELENBP1,1.0
AR,SFPQ,1.0
AR,SIRT1,1.0
AR,SMAD3,1.0
AR,SMAD4,1.0
AR,SMARCA2,1.0
AR,SMARCA4,1.0
AR,SMARCC1,1.0
AR,SMARCD1,1.0
AR,SMARCE1,1.0
AR,SP1,1.0
AR,SPDEF,1.0
AR,SPOP,1.0
AR,SRC,1.0
AR,SRCAP,1.0
AR,SREBF1,1.0
AR,SRY,1.0
AR,STAT3,1.0
AR,STUB1,1.0
AR,SVIL,1.0
AR,TADA3,1.0
AR,TBP,1.0
AR,TCF4,1.0
AR,TDG,1.0
AR,TGFB1I1,1.0
AR,TGIF1,1.0
AR,TH1L,1.0
AR,TMF1,1.0
AR,TP53,1.0
AR,TRIM24,1.0
AR,TRIM68,1.0
AR,TSG101,1.0
AR,UBC,1.0
AR,UBE2I,1.0
AR,USP26,1.0
AR,UXT,1.0
AR,WHSC1,1.0
AR,XRCC5,1.0
AR,XRCC6,1.0
AR,YWHAQ,1.0
AR,ZBTB1,1.0
AR,ZBTB16,1.0
AR,ZMIZ1,1.0
AR,ZMIZ2,1.0
AR,ZNF318,1.0
ARAF,ARID3A,1.0
ARAF,ARIH2,1.0
ARAF,ASCC1,1.0
ARAF,ASCC3,1.0
ARAF,ASPSCR1,1.0
ARAF,ASS1,1.0
ARAF,ATF1,1.0
ARAF,ATF2,1.0
ARAF,ATF6,1.0
ARAF,ATRX,1.0
ARAF,BATF,1.0
ARAF,BCL3,1.0
ARAF,BCOR,1.0
ARAF,BFAR,1.0
ARAF,BRSK2,1.0
ARAF,C14ORF106,1.0
ARAF,C19ORF25,1.0
ARAF,C19ORF40,1.0
ARAF,C1ORF94,1.0
ARAF,C21ORF66,1.0
ARAF,C2ORF52,1.0
ARAF,C6ORF115,1.0
ARAF,CAMK1D,1.0
ARAF,CAMKK1,1.0
ARAF,CARHSP1,1.0
ARAF,CBFA2T2,1.0
ARAF,CBFA2T3,1.0
ARAF,CBFB,1.0
ARAF,CBL,1.0
ARAF,CBX1,1.0
ARAF,CC2D1A,1.0
ARAF,CCDC25,1.0
ARAF,CCDC97,1.0
ARAF,CCM2,1.0
ARAF,CDC2L5,1.0
ARAF,CDK2AP1,1.0
ARAF,CDK9,1.0
ARAF,CENTB2,1.0
ARAF,CENTD2,1.0
ARAF,CEP250,1.0
ARAF,CHAF1B,1.0
ARAF,CHD6,1.0
ARAF,CHES1,1.0
ARAF,CHGB,1.0
ARAF,CIAO1,1.0
ARAF,CIRBP,1.0
ARAF,CKM,1.0
ARAF,COPS3,1.0
ARAF,CRIP1,1.0
ARAF,CRIP2,1.0
ARAF,CSDC2,1.0
ARAF,CSDE1,1.0
ARAF,CSNK2B,1.0
ARAF,CSRP1,1.0
